[UE3] [2025-07-19 14:04:24] [  5]  77.00-78.00  sec  3.58 MBytes  30.0 Mbits/sec  0.165 ms  0/2591 (0%)
[UE3] [2025-07-19 14:04:25] [  5]  78.00-79.00  sec  3.58 MBytes  30.0 Mbits/sec  0.123 ms  0/2590 (0%)
[UE3] [2025-07-19 14:04:26] [  5]  79.00-80.00  sec  3.58 MBytes  30.0 Mbits/sec  0.168 ms  0/2589 (0%)
[UE3] [2025-07-19 14:04:27] [  5]  80.00-81.00  sec  3.58 MBytes  30.0 Mbits/sec  0.243 ms  0/2590 (0%)
[UE3] [2025-07-19 14:04:28] [  5]  81.00-82.00  sec  3.58 MBytes  30.0 Mbits/sec  0.134 ms  0/2591 (0%)
[UE3] [2025-07-19 14:04:29] [  5]  82.00-83.00  sec  3.58 MBytes  30.0 Mbits/sec  0.222 ms  0/2589 (0%)
[UE3] [2025-07-19 14:04:30] [  5]  83.00-84.00  sec  3.58 MBytes  30.0 Mbits/sec  0.177 ms  0/2590 (0%)
[UE3] [2025-07-19 14:04:31] [  5]  84.00-85.00  sec  3.58 MBytes  30.0 Mbits/sec  0.151 ms  0/2589 (0%)
[UE3] [2025-07-19 14:04:32] [  5]  85.00-86.00  sec  3.57 MBytes  30.0 Mbits/sec  0.257 ms  0/2587 (0%)
[UE3] [2025-07-19 14:04:33] [  5]  86.00-87.00  sec  3.58 MBytes  30.0 Mbits/sec  0.166 ms  0/2593 (0%)
[UE3] [2025-07-19 14:04:34] [  5]  87.00-88.00  sec  3.58 MBytes  30.0 Mbits/sec  0.236 ms  0/2589 (0%)
[UE3] [2025-07-19 14:04:35] [  5]  88.00-89.00  sec  3.58 MBytes  30.0 Mbits/sec  0.150 ms  0/2591 (0%)
[UE3] [2025-07-19 14:04:36] [  5]  89.00-90.00  sec  3.58 MBytes  30.0 Mbits/sec  0.164 ms  0/2589 (0%)
[UE3] [2025-07-19 14:04:37] [  5]  90.00-91.00  sec  3.58 MBytes  30.0 Mbits/sec  0.172 ms  0/2590 (0%)
[UE3] [2025-07-19 14:04:38] [  5]  91.00-92.00  sec  3.58 MBytes  30.0 Mbits/sec  0.211 ms  0/2590 (0%)
[UE3] [2025-07-19 14:04:39] [  5]  92.00-93.00  sec  3.58 MBytes  30.0 Mbits/sec  0.135 ms  0/2589 (0%)
[UE3] [2025-07-19 14:04:40] [  5]  93.00-94.00  sec  3.58 MBytes  30.0 Mbits/sec  0.250 ms  0/2590 (0%)
[UE3] [2025-07-19 14:04:41] [  5]  94.00-95.00  sec  3.58 MBytes  30.0 Mbits/sec  0.155 ms  0/2590 (0%)
[UE3] [2025-07-19 14:04:42] [  5]  95.00-96.00  sec  3.58 MBytes  30.0 Mbits/sec  0.163 ms  0/2590 (0%)
[UE3] [2025-07-19 14:04:43] [  5]  96.00-97.00  sec  3.57 MBytes  30.0 Mbits/sec  0.213 ms  0/2588 (0%)
[UE3] [2025-07-19 14:04:44] [  5]  97.00-98.00  sec  3.58 MBytes  30.0 Mbits/sec  0.215 ms  0/2591 (0%)
[UE3] [2025-07-19 14:04:45] [  5]  98.00-99.00  sec  3.57 MBytes  30.0 Mbits/sec  0.263 ms  0/2587 (0%)
[UE3] [2025-07-19 14:04:47] [  5]  99.00-100.00 sec  3.58 MBytes  30.0 Mbits/sec  0.188 ms  0/2591 (0%)
[UE3] [2025-07-19 14:04:49] [  5]   0.00-1.00   sec  8.67 MBytes  72.7 Mbits/sec  0.167 ms  0/6278 (0%)
[UE3] [2025-07-19 14:04:50] [  5]   1.00-2.00   sec  12.2 MBytes   103 Mbits/sec  0.205 ms  0/8870 (0%)
[UE3] [2025-07-19 14:04:51] [  5]   2.00-3.00   sec  9.71 MBytes  81.4 Mbits/sec  0.074 ms  630/7658 (8.2%)
[UE3] [2025-07-19 14:04:52] [  5]   3.00-4.00   sec  12.7 MBytes   106 Mbits/sec  0.083 ms  2679/11847 (23%)
[UE3] [2025-07-19 14:04:53] [  5]   4.00-5.00   sec  12.0 MBytes   101 Mbits/sec  0.120 ms  1456/10154 (14%)
[UE3] [2025-07-19 14:04:54] [  5]   5.00-6.00   sec  12.1 MBytes   101 Mbits/sec  0.093 ms  1637/10379 (16%)
[UE3] [2025-07-19 14:04:55] [  5]   6.00-7.00   sec  12.7 MBytes   106 Mbits/sec  0.088 ms  1500/10665 (14%)
[UE3] [2025-07-19 14:04:56] [  5]   7.00-8.00   sec  11.8 MBytes  99.4 Mbits/sec  0.108 ms  1396/9973 (14%)
[UE3] [2025-07-19 14:04:57] [  5]   8.00-9.00   sec  10.7 MBytes  89.7 Mbits/sec  0.115 ms  1617/9365 (17%)
[UE3] [2025-07-19 14:04:58] [  5]   9.00-10.00  sec  12.6 MBytes   106 Mbits/sec  0.081 ms  2552/11691 (22%)
[UE3] [2025-07-19 14:04:59] [  5]  10.00-11.00  sec  12.1 MBytes   101 Mbits/sec  0.116 ms  1362/10103 (13%)
[UE3] [2025-07-19 14:05:00] [  5]  11.00-12.00  sec  12.6 MBytes   106 Mbits/sec  0.098 ms  1422/10559 (13%)
[UE3] [2025-07-19 14:05:01] [  5]  12.00-13.00  sec  11.9 MBytes  99.9 Mbits/sec  0.093 ms  1538/10163 (15%)
[UE3] [2025-07-19 14:05:02] [  5]  13.00-14.00  sec  12.0 MBytes   101 Mbits/sec  0.111 ms  1555/10263 (15%)
[UE3] [2025-07-19 14:05:03] [  5]  14.00-15.00  sec  12.0 MBytes   101 Mbits/sec  0.081 ms  1722/10437 (16%)
[UE3] [2025-07-19 14:05:04] [  5]  15.00-16.00  sec  11.9 MBytes  99.9 Mbits/sec  0.114 ms  1469/10095 (15%)
[UE3] [2025-07-19 14:05:05] [  5]  16.00-17.00  sec  12.6 MBytes   106 Mbits/sec  0.088 ms  1726/10859 (16%)
[UE3] [2025-07-19 14:05:06] [  5]  17.00-18.00  sec  12.1 MBytes   101 Mbits/sec  0.088 ms  1472/10214 (14%)
[UE3] [2025-07-19 14:05:07] [  5]  18.00-19.00  sec  12.0 MBytes   101 Mbits/sec  0.086 ms  1483/10195 (15%)
[UE3] [2025-07-19 14:05:08] [  5]  19.00-20.00  sec  11.9 MBytes  99.6 Mbits/sec  0.111 ms  1692/10294 (16%)
[UE3] [2025-07-19 14:05:09] [  5]  20.00-21.00  sec  11.2 MBytes  94.4 Mbits/sec  0.073 ms  1732/9878 (18%)
[UE3] [2025-07-19 14:05:10] [  5]  21.00-22.00  sec  12.1 MBytes   101 Mbits/sec  0.095 ms  2141/10883 (20%)
[UE3] [2025-07-19 14:05:11] [  5]  22.00-23.00  sec  12.5 MBytes   105 Mbits/sec  0.096 ms  1587/10618 (15%)
[UE3] [2025-07-19 14:05:12] [  5]  23.00-24.00  sec  12.0 MBytes   101 Mbits/sec  0.131 ms  1532/10240 (15%)
[UE3] [2025-07-19 14:05:13] [  5]  24.00-25.00  sec  12.0 MBytes   101 Mbits/sec  0.084 ms  1595/10321 (15%)
[UE3] [2025-07-19 14:05:14] [  5]  25.00-26.00  sec  11.9 MBytes  99.7 Mbits/sec  0.072 ms  1531/10138 (15%)
[UE3] [2025-07-19 14:05:15] [  5]  26.00-27.00  sec  12.6 MBytes   106 Mbits/sec  0.087 ms  1713/10853 (16%)
[UE3] [2025-07-19 14:05:16] [  5]  27.00-28.00  sec  12.1 MBytes   101 Mbits/sec  0.117 ms  1448/10188 (14%)
[UE3] [2025-07-19 14:05:17] [  5]  28.00-29.00  sec  12.6 MBytes   106 Mbits/sec  0.106 ms  1403/10540 (13%)
[UE3] [2025-07-19 14:05:18] [  5]  29.00-30.00  sec  12.1 MBytes   101 Mbits/sec  0.088 ms  1416/10173 (14%)
[UE3] [2025-07-19 14:05:19] [  5]  30.00-31.00  sec  10.6 MBytes  89.3 Mbits/sec  0.061 ms  1415/9125 (16%)
[UE3] [2025-07-19 14:05:20] [  5]  31.00-32.00  sec  12.6 MBytes   106 Mbits/sec  0.091 ms  2723/11875 (23%)
[UE3] [2025-07-19 14:05:21] [  5]  32.00-33.00  sec  12.1 MBytes   101 Mbits/sec  0.092 ms  1335/10097 (13%)
[UE3] [2025-07-19 14:05:22] [  5]  33.00-34.00  sec  11.8 MBytes  99.1 Mbits/sec  0.086 ms  1597/10156 (16%)
[UE3] [2025-07-19 14:05:23] [  5]  34.00-35.00  sec  11.9 MBytes  99.7 Mbits/sec  0.089 ms  1501/10108 (15%)
[UE3] [2025-07-19 14:05:24] [  5]  35.00-36.00  sec  12.7 MBytes   106 Mbits/sec  0.109 ms  1683/10852 (16%)
[UE3] [2025-07-19 14:05:25] [  5]  36.00-37.00  sec  12.0 MBytes   101 Mbits/sec  0.078 ms  1579/10287 (15%)
[UE3] [2025-07-19 14:05:26] [  5]  37.00-38.00  sec  10.7 MBytes  89.8 Mbits/sec  0.100 ms  1348/9096 (15%)
[UE3] [2025-07-19 14:05:27] [  5]  38.00-39.00  sec  11.8 MBytes  99.1 Mbits/sec  0.086 ms  2615/11170 (23%)
[UE3] [2025-07-19 14:05:28] [  5]  39.00-40.00  sec  12.7 MBytes   106 Mbits/sec  0.105 ms  1666/10844 (15%)
[UE3] [2025-07-19 14:05:29] [  5]  40.00-41.00  sec  11.3 MBytes  94.5 Mbits/sec  0.115 ms  1286/9446 (14%)
[UE3] [2025-07-19 14:05:30] [  5]  41.00-42.00  sec  12.0 MBytes   101 Mbits/sec  0.098 ms  2414/11139 (22%)
[UE3] [2025-07-19 14:05:31] [  5]  42.00-43.00  sec  12.0 MBytes   101 Mbits/sec  0.079 ms  1791/10517 (17%)
[UE3] [2025-07-19 14:05:32] [  5]  43.00-44.00  sec  11.9 MBytes  99.6 Mbits/sec  0.083 ms  1315/9913 (13%)
[UE3] [2025-07-19 14:05:33] [  5]  44.00-45.00  sec  12.0 MBytes   101 Mbits/sec  0.100 ms  1813/10531 (17%)
[UE3] [2025-07-19 14:05:34] [  5]  45.00-46.00  sec  12.1 MBytes   101 Mbits/sec  0.102 ms  1513/10246 (15%)
[UE3] [2025-07-19 14:05:35] [  5]  46.00-47.00  sec  12.5 MBytes   105 Mbits/sec  0.124 ms  1700/10729 (16%)
[UE3] [2025-07-19 14:05:36] [  5]  47.00-48.00  sec  10.8 MBytes  90.5 Mbits/sec  0.089 ms  1274/9091 (14%)
[UE3] [2025-07-19 14:05:37] [  5]  48.00-49.00  sec  12.8 MBytes   107 Mbits/sec  0.090 ms  2647/11922 (22%)
[UE3] [2025-07-19 14:05:38] [  5]  49.00-50.00  sec  12.2 MBytes   102 Mbits/sec  0.118 ms  1375/10210 (13%)
[UE3] [2025-07-19 14:05:39] [  5]  50.00-51.00  sec  10.8 MBytes  90.6 Mbits/sec  0.092 ms  1248/9068 (14%)
[UE3] [2025-07-19 14:05:40] [  5]  51.00-52.00  sec  12.8 MBytes   107 Mbits/sec  0.119 ms  2477/11742 (21%)
[UE3] [2025-07-19 14:05:41] [  5]  52.00-53.00  sec  12.0 MBytes   101 Mbits/sec  0.081 ms  1238/9931 (12%)
[UE3] [2025-07-19 14:05:42] [  5]  53.00-54.00  sec  12.5 MBytes   105 Mbits/sec  0.102 ms  1569/10645 (15%)
[UE3] [2025-07-19 14:05:43] [  5]  54.00-55.00  sec  12.5 MBytes   105 Mbits/sec  0.107 ms  1391/10443 (13%)
[UE3] [2025-07-19 14:05:44] [  5]  55.00-56.00  sec  12.0 MBytes   101 Mbits/sec  0.093 ms  1551/10239 (15%)
[UE3] [2025-07-19 14:05:45] [  5]  56.00-57.00  sec  11.6 MBytes  97.2 Mbits/sec  0.127 ms  1257/9646 (13%)
[UE3] [2025-07-19 14:05:46] [  5]  57.00-58.00  sec  12.8 MBytes   108 Mbits/sec  0.113 ms  2036/11325 (18%)
[UE3] [2025-07-19 14:05:47] [  5]  58.00-59.00  sec  12.0 MBytes   100 Mbits/sec  0.111 ms  1311/9986 (13%)
[UE3] [2025-07-19 14:05:48] [  5]  59.00-60.00  sec  12.2 MBytes   102 Mbits/sec  0.099 ms  1368/10216 (13%)
[UE3] [2025-07-19 14:05:49] [  5]  60.00-61.00  sec  10.8 MBytes  90.7 Mbits/sec  0.103 ms  1317/9148 (14%)
[UE3] [2025-07-19 14:05:50] [  5]  61.00-62.00  sec  12.0 MBytes   101 Mbits/sec  0.105 ms  3059/11735 (26%)
[UE3] [2025-07-19 14:05:51] [  5]  62.00-63.00  sec  12.8 MBytes   108 Mbits/sec  0.121 ms  1241/10523 (12%)
[UE3] [2025-07-19 14:05:52] [  5]  63.00-64.00  sec  12.2 MBytes   102 Mbits/sec  0.109 ms  1439/10267 (14%)
[UE3] [2025-07-19 14:05:53] [  5]  64.00-65.00  sec  12.2 MBytes   102 Mbits/sec  0.076 ms  1474/10314 (14%)
[UE3] [2025-07-19 14:05:54] [  5]  65.00-66.00  sec  12.2 MBytes   102 Mbits/sec  0.122 ms  1578/10423 (15%)
[UE3] [2025-07-19 14:05:55] [  5]  66.00-67.00  sec  12.6 MBytes   106 Mbits/sec  0.112 ms  1336/10475 (13%)
[UE3] [2025-07-19 14:05:56] [  5]  67.00-68.00  sec  12.0 MBytes   101 Mbits/sec  0.080 ms  1334/10012 (13%)
[UE3] [2025-07-19 14:05:57] [  5]  68.00-69.00  sec  13.0 MBytes   109 Mbits/sec  0.085 ms  1563/10980 (14%)
[UE3] [2025-07-19 14:05:58] [  5]  69.00-70.00  sec  11.4 MBytes  95.8 Mbits/sec  0.108 ms  1090/9361 (12%)
[UE3] [2025-07-19 14:05:59] [  5]  70.00-71.00  sec  11.4 MBytes  95.2 Mbits/sec  0.073 ms  2113/10335 (20%)
[UE3] [2025-07-19 14:06:00] [  5]  71.00-72.00  sec  12.9 MBytes   108 Mbits/sec  0.091 ms  2044/11360 (18%)
[UE3] [2025-07-19 14:06:01] [  5]  72.00-73.00  sec  12.2 MBytes   102 Mbits/sec  0.086 ms  1486/10308 (14%)
[UE3] [2025-07-19 14:06:02] [  5]  73.00-74.00  sec  12.0 MBytes   101 Mbits/sec  0.091 ms  1374/10060 (14%)
[UE3] [2025-07-19 14:06:03] [  5]  74.00-75.00  sec  12.2 MBytes   103 Mbits/sec  0.114 ms  1350/10208 (13%)
[UE3] [2025-07-19 14:06:04] [  5]  75.00-76.00  sec  12.0 MBytes   101 Mbits/sec  0.118 ms  1586/10266 (15%)
[UE3] [2025-07-19 14:06:05] [  5]  76.00-77.00  sec  12.2 MBytes   102 Mbits/sec  0.084 ms  1664/10499 (16%)
[UE3] [2025-07-19 14:06:06] [  5]  77.00-78.00  sec  12.4 MBytes   104 Mbits/sec  0.087 ms  1409/10391 (14%)
[UE3] [2025-07-19 14:06:07] [  5]  78.00-79.00  sec  11.8 MBytes  99.1 Mbits/sec  0.096 ms  1519/10076 (15%)
[UE3] [2025-07-19 14:06:08] [  5]  79.00-80.00  sec  12.8 MBytes   107 Mbits/sec  0.075 ms  1433/10705 (13%)
[UE3] [2025-07-19 14:06:09] [  5]  80.00-81.00  sec  11.4 MBytes  95.7 Mbits/sec  0.123 ms  1503/9762 (15%)
[UE3] [2025-07-19 14:06:10] [  5]  81.00-82.00  sec  12.2 MBytes   102 Mbits/sec  0.087 ms  2012/10841 (19%)
[UE3] [2025-07-19 14:06:11] [  5]  82.00-83.00  sec  12.8 MBytes   107 Mbits/sec  0.089 ms  1565/10836 (14%)
[UE3] [2025-07-19 14:06:12] [  5]  83.00-84.00  sec  12.0 MBytes   101 Mbits/sec  0.112 ms  1271/9973 (13%)
[UE3] [2025-07-19 14:06:13] [  5]  84.00-85.00  sec  12.1 MBytes   101 Mbits/sec  0.074 ms  1494/10251 (15%)
[UE3] [2025-07-19 14:06:14] [  5]  85.00-86.00  sec  11.9 MBytes   100 Mbits/sec  0.297 ms  1719/10350 (17%)
[UE3] [2025-07-19 14:06:15] [  5]  86.00-87.00  sec  12.0 MBytes   101 Mbits/sec  0.111 ms  1537/10236 (15%)
[UE3] [2025-07-19 14:06:16] [  5]  87.00-88.00  sec  12.9 MBytes   108 Mbits/sec  0.106 ms  1748/11065 (16%)
[UE3] [2025-07-19 14:06:17] [  5]  88.00-89.00  sec  12.2 MBytes   102 Mbits/sec  0.076 ms  1230/10055 (12%)
[UE3] [2025-07-19 14:06:18] [  5]  89.00-90.00  sec  12.4 MBytes   104 Mbits/sec  0.093 ms  1315/10281 (13%)
[UE3] [2025-07-19 14:06:19] [  5]  90.00-91.00  sec  11.6 MBytes  97.0 Mbits/sec  0.089 ms  1163/9533 (12%)
[UE3] [2025-07-19 14:06:20] [  5]  91.00-92.00  sec  12.4 MBytes   104 Mbits/sec  0.077 ms  2271/11219 (20%)
[UE3] [2025-07-19 14:06:21] [  5]  92.00-93.00  sec  12.2 MBytes   102 Mbits/sec  0.081 ms  1274/10090 (13%)
[UE3] [2025-07-19 14:06:22] [  5]  93.00-94.00  sec  12.4 MBytes   104 Mbits/sec  0.103 ms  1474/10437 (14%)
[UE3] [2025-07-19 14:06:23] [  5]  94.00-95.00  sec  12.4 MBytes   104 Mbits/sec  0.085 ms  1468/10416 (14%)
[UE3] [2025-07-19 14:06:24] [  5]  95.00-96.00  sec  12.2 MBytes   102 Mbits/sec  0.080 ms  1399/10215 (14%)
[UE3] [2025-07-19 14:06:25] [  5]  96.00-97.00  sec  12.4 MBytes   104 Mbits/sec  0.074 ms  1398/10361 (13%)
[UE3] [2025-07-19 14:06:26] [  5]  97.00-98.00  sec  12.1 MBytes   102 Mbits/sec  0.080 ms  1407/10201 (14%)
[UE3] [2025-07-19 14:06:27] [  5]  98.00-99.00  sec  12.4 MBytes   104 Mbits/sec  0.074 ms  1532/10495 (15%)
[UE3] [2025-07-19 14:06:29] [  5]  99.00-100.00 sec  13.0 MBytes   109 Mbits/sec  0.104 ms  1372/10768 (13%)
[UE3] [2025-07-19 14:06:30] [  5]   0.00-1.00   sec  3.76 MBytes  31.6 Mbits/sec  0.133 ms  0/2725 (0%)
[UE3] [2025-07-19 14:06:31] [  5]   1.00-2.00   sec  3.58 MBytes  30.0 Mbits/sec  0.134 ms  0/2590 (0%)
[UE3] [2025-07-19 14:06:32] [  5]   2.00-3.00   sec  3.57 MBytes  30.0 Mbits/sec  0.180 ms  0/2587 (0%)
[UE3] [2025-07-19 14:06:33] [  5]   3.00-4.00   sec  3.58 MBytes  30.0 Mbits/sec  0.176 ms  0/2592 (0%)
[UE3] [2025-07-19 14:06:34] [  5]   4.00-5.00   sec  3.58 MBytes  30.0 Mbits/sec  0.178 ms  0/2590 (0%)
[UE3] [2025-07-19 14:06:35] [  5]   5.00-6.00   sec  3.57 MBytes  30.0 Mbits/sec  0.137 ms  0/2587 (0%)
[UE3] [2025-07-19 14:06:36] [  5]   6.00-7.00   sec  3.58 MBytes  30.0 Mbits/sec  0.165 ms  0/2592 (0%)
[UE3] [2025-07-19 14:06:37] [  5]   7.00-8.00   sec  3.58 MBytes  30.0 Mbits/sec  0.327 ms  0/2590 (0%)
[UE3] [2025-07-19 14:06:38] [  5]   8.00-9.00   sec  3.58 MBytes  30.0 Mbits/sec  0.258 ms  0/2590 (0%)
[UE3] [2025-07-19 14:06:39] [  5]   9.00-10.00  sec  3.58 MBytes  30.0 Mbits/sec  0.233 ms  0/2590 (0%)
[UE3] [2025-07-19 14:06:40] [  5]  10.00-11.00  sec  3.57 MBytes  30.0 Mbits/sec  0.176 ms  0/2587 (0%)
[UE3] [2025-07-19 14:06:41] [  5]  11.00-12.00  sec  3.58 MBytes  30.0 Mbits/sec  0.241 ms  0/2590 (0%)
[UE3] [2025-07-19 14:06:42] [  5]  12.00-13.00  sec  3.58 MBytes  30.0 Mbits/sec  0.229 ms  0/2592 (0%)
[UE3] [2025-07-19 14:06:43] [  5]  13.00-14.00  sec  3.57 MBytes  30.0 Mbits/sec  0.292 ms  0/2588 (0%)
[UE3] [2025-07-19 14:06:44] [  5]  14.00-15.00  sec  3.58 MBytes  30.0 Mbits/sec  0.213 ms  0/2589 (0%)
[UE3] [2025-07-19 14:06:45] [  5]  15.00-16.00  sec  3.58 MBytes  30.0 Mbits/sec  0.252 ms  0/2591 (0%)
[UE3] [2025-07-19 14:06:46] [  5]  16.00-17.00  sec  3.58 MBytes  30.0 Mbits/sec  0.309 ms  0/2592 (0%)
[UE3] [2025-07-19 14:06:47] [  5]  17.00-18.00  sec  3.57 MBytes  30.0 Mbits/sec  0.145 ms  0/2587 (0%)
[UE3] [2025-07-19 14:06:48] [  5]  18.00-19.00  sec  3.58 MBytes  30.0 Mbits/sec  0.212 ms  0/2591 (0%)
[UE3] [2025-07-19 14:06:49] [  5]  19.00-20.00  sec  3.58 MBytes  30.0 Mbits/sec  0.165 ms  0/2589 (0%)
[UE3] [2025-07-19 14:06:50] [  5]  20.00-21.00  sec  3.58 MBytes  30.0 Mbits/sec  0.175 ms  0/2591 (0%)
[UE3] [2025-07-19 14:06:51] [  5]  21.00-22.00  sec  3.58 MBytes  30.0 Mbits/sec  0.164 ms  0/2591 (0%)
[UE3] [2025-07-19 14:06:52] [  5]  22.00-23.00  sec  3.57 MBytes  30.0 Mbits/sec  0.201 ms  0/2587 (0%)
[UE3] [2025-07-19 14:06:53] [  5]  23.00-24.00  sec  3.58 MBytes  30.0 Mbits/sec  0.241 ms  0/2589 (0%)
[UE3] [2025-07-19 14:06:54] [  5]  24.00-25.00  sec  3.58 MBytes  30.0 Mbits/sec  0.231 ms  0/2590 (0%)
[UE3] [2025-07-19 14:06:55] [  5]  25.00-26.00  sec  3.58 MBytes  30.0 Mbits/sec  0.157 ms  0/2590 (0%)
[UE3] [2025-07-19 14:06:56] [  5]  26.00-27.00  sec  3.58 MBytes  30.0 Mbits/sec  0.169 ms  0/2591 (0%)
[UE3] [2025-07-19 14:06:57] [  5]  27.00-28.00  sec  3.58 MBytes  30.0 Mbits/sec  0.213 ms  0/2591 (0%)
[UE3] [2025-07-19 14:06:58] [  5]  28.00-29.00  sec  3.57 MBytes  30.0 Mbits/sec  0.143 ms  0/2588 (0%)
[UE3] [2025-07-19 14:06:59] [  5]  29.00-30.00  sec  3.58 MBytes  30.0 Mbits/sec  0.219 ms  0/2589 (0%)
[UE3] [2025-07-19 14:07:00] [  5]  30.00-31.00  sec  3.57 MBytes  29.9 Mbits/sec  0.177 ms  0/2582 (0%)
[UE3] [2025-07-19 14:07:01] [  5]  31.00-32.00  sec  3.59 MBytes  30.1 Mbits/sec  0.352 ms  0/2598 (0%)
[UE3] [2025-07-19 14:07:02] [  5]  32.00-33.00  sec  3.58 MBytes  30.0 Mbits/sec  0.115 ms  0/2590 (0%)
[UE3] [2025-07-19 14:07:03] [  5]  33.00-34.00  sec  3.58 MBytes  30.0 Mbits/sec  0.330 ms  0/2590 (0%)
[UE3] [2025-07-19 14:07:04] [  5]  34.00-35.00  sec  3.58 MBytes  30.0 Mbits/sec  0.213 ms  0/2589 (0%)
[UE3] [2025-07-19 14:07:05] [  5]  35.00-36.00  sec  3.58 MBytes  30.0 Mbits/sec  0.226 ms  0/2590 (0%)
[UE3] [2025-07-19 14:07:06] [  5]  36.00-37.00  sec  3.58 MBytes  30.0 Mbits/sec  0.192 ms  0/2592 (0%)
[UE3] [2025-07-19 14:07:07] [  5]  37.00-38.00  sec  3.57 MBytes  30.0 Mbits/sec  0.260 ms  0/2587 (0%)
[UE3] [2025-07-19 14:07:08] [  5]  38.00-39.00  sec  3.58 MBytes  30.0 Mbits/sec  0.208 ms  0/2590 (0%)
[UE3] [2025-07-19 14:07:09] [  5]  39.00-40.00  sec  3.58 MBytes  30.0 Mbits/sec  0.167 ms  0/2593 (0%)
[UE3] [2025-07-19 14:07:10] [  5]  40.00-41.00  sec  3.57 MBytes  30.0 Mbits/sec  0.214 ms  0/2587 (0%)
[UE3] [2025-07-19 14:07:11] [  5]  41.00-42.00  sec  3.58 MBytes  30.0 Mbits/sec  0.256 ms  0/2590 (0%)
[UE3] [2025-07-19 14:07:12] [  5]  42.00-43.00  sec  3.58 MBytes  30.0 Mbits/sec  0.144 ms  0/2592 (0%)
[UE3] [2025-07-19 14:07:13] [  5]  43.00-44.00  sec  3.57 MBytes  30.0 Mbits/sec  0.240 ms  0/2587 (0%)
[UE3] [2025-07-19 14:07:14] [  5]  44.00-45.00  sec  3.58 MBytes  30.0 Mbits/sec  0.157 ms  0/2593 (0%)
[UE3] [2025-07-19 14:07:15] [  5]  45.00-46.00  sec  3.56 MBytes  29.9 Mbits/sec  0.290 ms  0/2581 (0%)
[UE3] [2025-07-19 14:07:16] [  5]  46.00-47.00  sec  3.58 MBytes  30.1 Mbits/sec  0.196 ms  0/2596 (0%)
[UE3] [2025-07-19 14:07:17] [  5]  47.00-48.00  sec  3.58 MBytes  30.0 Mbits/sec  0.222 ms  0/2589 (0%)
[UE3] [2025-07-19 14:07:18] [  5]  48.00-49.00  sec  3.58 MBytes  30.0 Mbits/sec  0.159 ms  0/2591 (0%)
[UE3] [2025-07-19 14:07:19] [  5]  49.00-50.00  sec  3.58 MBytes  30.0 Mbits/sec  0.226 ms  0/2591 (0%)
[UE3] [2025-07-19 14:07:20] [  5]  50.00-51.00  sec  3.58 MBytes  30.0 Mbits/sec  0.163 ms  0/2590 (0%)
[UE3] [2025-07-19 14:07:21] [  5]  51.00-52.00  sec  3.57 MBytes  30.0 Mbits/sec  0.155 ms  0/2587 (0%)
[UE3] [2025-07-19 14:07:22] [  5]  52.00-53.00  sec  3.58 MBytes  30.0 Mbits/sec  0.211 ms  0/2591 (0%)
[UE3] [2025-07-19 14:07:23] [  5]  53.00-54.00  sec  3.58 MBytes  30.0 Mbits/sec  0.212 ms  0/2591 (0%)
[UE3] [2025-07-19 14:07:24] [  5]  54.00-55.00  sec  3.57 MBytes  30.0 Mbits/sec  0.218 ms  0/2588 (0%)
[UE3] [2025-07-19 14:07:25] [  5]  55.00-56.00  sec  3.58 MBytes  30.0 Mbits/sec  0.258 ms  0/2590 (0%)
[UE3] [2025-07-19 14:07:26] [  5]  56.00-57.00  sec  3.57 MBytes  30.0 Mbits/sec  0.126 ms  0/2587 (0%)
[UE3] [2025-07-19 14:07:27] [  5]  57.00-58.00  sec  3.58 MBytes  30.1 Mbits/sec  0.185 ms  0/2595 (0%)
[UE3] [2025-07-19 14:07:28] [  5]  58.00-59.00  sec  3.57 MBytes  30.0 Mbits/sec  0.206 ms  0/2587 (0%)
[UE3] [2025-07-19 14:07:29] [  5]  59.00-60.00  sec  3.58 MBytes  30.0 Mbits/sec  0.185 ms  0/2591 (0%)
[UE3] [2025-07-19 14:07:30] [  5]  60.00-61.00  sec  3.57 MBytes  30.0 Mbits/sec  0.192 ms  0/2588 (0%)
[UE3] [2025-07-19 14:07:31] [  5]  61.00-62.00  sec  3.58 MBytes  30.0 Mbits/sec  0.237 ms  0/2589 (0%)
[UE3] [2025-07-19 14:07:32] [  5]  62.00-63.00  sec  3.58 MBytes  30.0 Mbits/sec  0.206 ms  0/2590 (0%)
[UE3] [2025-07-19 14:07:33] [  5]  63.00-64.00  sec  3.58 MBytes  30.0 Mbits/sec  0.183 ms  0/2593 (0%)
[UE3] [2025-07-19 14:07:34] [  5]  64.00-65.00  sec  3.57 MBytes  30.0 Mbits/sec  0.175 ms  0/2588 (0%)
[UE3] [2025-07-19 14:07:35] [  5]  65.00-66.00  sec  3.58 MBytes  30.0 Mbits/sec  0.241 ms  0/2589 (0%)
[UE3] [2025-07-19 14:07:36] [  5]  66.00-67.00  sec  3.58 MBytes  30.0 Mbits/sec  0.157 ms  0/2592 (0%)
[UE3] [2025-07-19 14:07:37] [  5]  67.00-68.00  sec  3.58 MBytes  30.0 Mbits/sec  0.202 ms  0/2589 (0%)
[UE3] [2025-07-19 14:07:38] [  5]  68.00-69.00  sec  3.58 MBytes  30.0 Mbits/sec  0.153 ms  0/2589 (0%)
